num_critic_for_reviews,duration,director_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,actor_2_facebook_likes,movie_facebook_likes,score_class,,
121,105,0,15,5400000,183288,36,395,12,22000,1,,
9,99,0,50,48468407.53,1003,79,5,16,39,1,,
74,107,7,745,1282084,6221,2125,87,631,500,1,,
54,96,13,643,1186323,7776,1396,84,265,774,1,,
80,101,34,56,1094998,2560,150,29,41,430,1,,
252,89,14,902,3325638,52509,1980,84,291,13000,1,,
72,106,148,900,395592,21202,2972,134,648,0,1,,
220,95,53,8000,6851969,105591,10040,178,1000,10000,1,,
1,34,19,882,333658,97,1967,2,577,16,1,,
197,101,119,334,12995673,52286,338,345,4,24000,1,,
14,112,9,860,173783,578,1252,34,130,588,1,,
3,100,10,655,118666,91,1064,3,157,144,1,,
191,92,43,989,114324072,185345,4730,392,939,0,1,,
18,100,0,640,71904,806,1491,18,261,140,0,,
28,80,0,191,99851,1138,210,30,12,0,1,,
22,106,8,611,115504,4820,1739,26,397,0,0,,
62,103,24,127,5725,10220,163,110,10,560,0,,
47,90,8,426,75727,5699,862,40,399,0,0,,
238,96,571,2000,322157,61787,4590,203,973,19000,1,,
2,89,20,794,48468407.53,858,2579,7,607,190,0,,
95,87,2,968,48468407.53,3119,3157,23,625,0,0,,
10,94,0,1000,48468407.53,63,2406,2,677,89,0,,
28,120,0,1000,5731103,4100,5963,35,748,352,1,,
25,101,9,973,978908,4057,2306,90,872,250,0,,
121,84,406,586,438653,108052,1490,434,497,79000,1,,
10,110,0,490,48468407.53,1510,881,26,159,0,0,,
172,101,222,1000,327919,99177,3282,192,788,11000,1,,
20,101,15,844,48468407.53,2753,3132,82,722,0,0,,
8,101,24,675,48468407.53,1079,1627,28,659,144,1,,
8,105,29,847,178739,1015,1668,10,618,566,0,,
15,97,23,982,565592,2189,2580,63,599,500,1,,
14,108,24,960,48468407.53,3538,2329,46,715,438,1,,
12,95,535,1000,27012,440,3586,9,646,279,0,,
48,108,14,2000,48468407.53,6025,4385,28,1000,0,0,,
17,90,115,11000,48468407.53,19650,12359,62,516,0,1,,
99,120,11,16,76400000,71321,16,230,0,3000,1,,
138,104,607,813,48468407.53,82476,1196,280,165,0,1,,
140.194272,90,37,210,48468407.53,44,210,3,0,224,1,,
235,91,49,72,36200000,31952,174,372,31,0,0,,
160,92,13,42,21300000,22521,170,342,27,1000,0,,
18,117,84,861,379643,1573,2161,29,425,285,0,,
11,120,16,2000,12985267,4977,6752,63,848,13000,0,,
11,90,0,676,48468407.53,1118,1651,9,399,77,0,,
7,119,10,509,48468407.53,1314,1490,29,284,68,1,,
5,90,0,1000,48468407.53,1351,3799,4,800,452,0,,
10,90,11,114,48468407.53,480,244,14,79,172,0,,
5,97,5,3000,48468407.53,485,6085,6,938,107,0,,
95,90,10,371,48468407.53,5187,558,46,52,870,0,,
97,172,355,749,23650000,40359,1941,235,208,0,1,,
76,115,184,730,510092,29424,3293,336,648,0,1,,
67,89,16,117,313436,12244,155,95,21,0,1,,
4,125,7,128,3330,22,214,1,22,305,1,,
252,78,57,120,48468407.53,131462,145,374,9,15000,1,,
140.194272,89,15,919,48468407.53,544,3873,4,718,162,0,,
1,100,0,749,48468407.53,6,1814,1,354,14,1,,
33,77,0,846,48468407.53,1355,2044,21,366,275,0,,
19,81,7,412,48468407.53,1274,1020,17,308,380,0,,
167,115,92,559,24800000,89403,1456,358,201,0,1,,
49,96,6,40,792966,4663,99,40,30,321,0,,
1,60,686.509212,480,48468407.53,2258,1736,24,360,763,1,,
66,89,11000,11000,48468407.53,33335,11192,128,66,0,1,,
533,100,421,314,14673301,112899,1062,631,189,45000,1,,
50,88,11000,11000,48468407.53,31077,12034,78,300,0,1,,
127,129,89,3000,48468407.53,215086,3833,471,226,15000,1,,
177,87,750,745,9003011,133966,1396,294,531,0,1,,
77,102,32,483,11546543,34520,768,146,147,0,1,,
103,152,0,618,48468407.53,67825,1404,207,367,0,1,,
123,118,108,173,11533945,77551,563,434,148,0,1,,
218,86,9,120,12555230,18566,218,154,44,0,0,,
215,137,207,380,11284657,259379,927,407,284,39000,1,,
34,129,589,690,34522221,15401,2300,175,589,10000,1,,
100,134,31,654,48468407.53,62860,2290,167,491,0,1,,
12,119,6,1000,48468407.53,2269,2555,34,760,236,1,,
167,80,162,23,7002255,42462,29,312,6,0,1,,
56,89,149,912,6719300,8224,3163,132,752,0,1,,
180,101,30,14000,6003587,41999,14412,226,119,0,1,,
211,80,0,50,5792822,168398,65,492,8,13000,1,,
157,115,0,85,5383834,173551,318,361,79,11000,1,,
126,100,308,1000,4599680,68222,2186,545,482,0,1,,
61,118,603,936,48468407.53,10791,1846,113,297,0,1,,
365,100,81,34000,6531491,111658,34446,297,248,20000,1,,
121,106,162,21,4581222,26926,29,156,5,0,1,,
10,106,85,480,48468407.53,1381,1833,29,392,60,1,,
151,91,244,538,3885134,31130,1349,243,363,0,1,,
171,105,117,13000,4311834,55382,13145,129,125,63000,1,,
158,96,31,804,3590010,20885,3013,60,625,0,0,,
167,116,0,251,3300230,70084,675,346,147,0,1,,
118,116,453,24000,3335839,54657,50313,222,23000,0,1,,
39,97,5,1000,2557668,3911,2739,22,426,0,0,,
108,101,0,8000,2506446,8662,11327,172,724,134,0,,
65,98,85,265,7369373,4288,901,74,194,0,0,,
8,22,686.509212,459,48468407.53,4181,1359,62,396,558,1,,
85,150,0,597,4414535,30618,1645,224,591,0,1,,
160,101,263,71,1984378,27346,226,206,51,0,1,,
231,90,56,56,2283276,46107,56,156,0,0,1,,
7,120,0,178,1098224,397,359,30,69,32,0,,
79,102,117,393,1430185,7314,446,55,21,0,1,,
168,102,22,10000,1477002,16645,11184,72,1000,0,1,,
1,60,686.509212,11000,48468407.53,415,11618,26,289,43,1,,
107,100,90,168,1134049,5475,408,44,142,0,1,,
200,104,129,991,977600,8204,3427,98,962,0,1,,
123,89,13,373,653621,5615,1136,64,334,592,1,,
39,99,34,388,110000,4359,1156,73,159,495,1,,
41,96,11,584,444354,4049,3011,111,559,166,0,,
46,86,10,189,535249,3467,768,13,131,974,0,,
30,98,0,1000,48468407.53,11031,1917,45,572,739,1,,
46,96,0,49000,371081,7479,51441,86,1000,857,1,,
221,94,53,386,347578,34556,1511,161,357,17000,0,,
51,91,4,33,124494,5613,36,102,3,0,1,,
1,107.201074,4,353,48468407.53,275,613,1,89,10,0,,
58,90,31,326,120620,16828,865,67,246,0,1,,
45,85,0,22000,100669,2522,36885,11,12000,407,0,,
44,96,222,5000,48468407.53,2081,5535,21,497,224,1,,
74,129,776,25000,186354,1758,26176,30,463,0,0,,
20,60,686.509212,780,48468407.53,39559,4280,136,747,3000,1,,
6,93,32,532,55202,922,653,17,85,39,0,,
5,100,84,584,48468407.53,508,1307,18,356,61,0,,
10,97,19,589,549632,1278,2522,16,488,715,0,,
81,94,98,10000,137945,6223,10869,40,773,0,0,,
66,95,8,529,17580,1268,2749,23,423,195,0,,
46,97,97,787,48468407.53,10182,1362,130,196,810,0,,
34,92,11,26000,12667,19336,39518,90,11000,0,1,,
78,96,38,363,198407,10282,774,78,223,474,1,,
52,85,54,985,13973532,11211,3065,92,637,215,0,,
29,87,0,160,48468407.53,13279,776,59,152,0,0,,
161,91,43,13000,5824,57811,14561,357,698,0,1,,
18,99,308,638,2843,2895,2341,24,449,604,0,,
107,88,6,513,48468407.53,17296,1593,91,480,0,0,,
30,119,5,29,4958,9689,86,23,18,1000,1,,
24,99,0,766,48468407.53,2588,1650,41,312,205,0,,
116,92,6,253,48468407.53,40380,762,235,113,0,0,,
98,86,5,121,48468407.53,6585,322,53,94,0,0,,
25,83,0,413,48468407.53,9280,1149,64,167,0,0,,
140.194272,81,0,674,48468407.53,7,712,272.770808,27,0,1,,
40,82,11000,11000,48468407.53,27646,11700,105,430,0,1,,
20,102,0,473,13220,289,892,9,303,115,0,,
8,90,5,601,48468407.53,355,2395,6,453,44,0,,
19,30,686.509212,685,48468407.53,7646,1884,56,511,1000,1,,
90,92,0,1000,7927,19236,1055,175,29,0,1,,
21,88,0,633,48468407.53,2701,2620,31,597,153,0,,
12,97,10,15000,48468407.53,5182,15740,67,284,912,0,,
33,96,68,2000,48468407.53,5732,3683,26,811,0,0,,
9,87,8,34000,48468407.53,4204,35796,19,463,0,1,,
94,106,5,416,2436,344,1611,19,403,655,0,,
41,107,17,594,4556,4478,2020,23,591,825,0,,
38,80,2,16000,48468407.53,952,16110,36,57,200,0,,
12,91,10,924,48468407.53,3605,2654,20,472,0,0,,
25,99,44,907,48468407.53,6804,1807,72,164,805,1,,
27,102,909,909,48468407.53,2242,1674,15,562,69,0,,
2,108,531,10000,48468407.53,583,15707,14,1000,651,0,,
23,88,6,680,48468407.53,2348,1425,25,418,0,0,,
32,89,20000,2000,48468407.53,1040,4968,22,860,0,0,,
18,92,3,11000,48468407.53,838,13583,17,1000,728,0,,
45,99,28,18000,4600000,11763,19649,111,1000,0,1,,
60,103,35,548,1420578,4894,2389,122,495,298,0,,
23,90,58,405,48468407.53,2032,1204,15,217,620,0,,
363,95,89,16000,1028658,118684,17471,447,517,24000,1,,
249,97,0,920,466702,65877,3275,100,680,17000,1,,
68,108,63,161,48468407.53,6678,176,42,10,0,1,,
14,95,0,533,18435,1010,1082,15,323,104,0,,
359,100,108,17000,35266619,108248,20051,371,2000,39000,0,,
15,160,168,733,95236,5018,1182,38,168,1000,0,,
256,101,0,40000,26505000,149293,42918,668,852,10000,1,,
194,90,120,41,2957978,40481,68,134,27,0,1,,
140.194272,86,0,42,48468407.53,333,90,6,40,213,0,,
10,89,47,628,444044,744,4249,19,606,1000,1,,
311,87,13,463,40990055,41509,1958,300,400,0,0,,
205,98,456,1000,1445366,29019,2032,75,548,10000,1,,
94,125,603,10000,48468407.53,78454,10570,233,416,5000,1,,
192,95,0,654,48468407.53,342585,1991,839,575,18000,1,,
85,118,12,201,5709616,11088,546,110,163,544,1,,
663,93,188,2000,12784397,70336,2658,269,458,31000,1,,
62,96,88,595,48468407.53,22764,1432,91,356,511,0,,
39,109,9,767,3050934,2794,2187,78,380,0,1,,
68,109,0,553,841206,2603,1439,34,471,952,0,,
3,155,0,141,48468407.53,563,349,6,77,82,0,,
130,90,293,16000,638476,13223,32405,45,14000,0,1,,
13,93,0,12000,48468407.53,1435,14620,17,580,266,0,,
44,108,28,0,505295,1747,0,28,0,353,1,,
26,114,57,16000,48468407.53,25472,18263,109,844,0,1,,
27,87,174,2000,48468407.53,1756,2831,28,399,169,1,,
53,113,15,647,48468407.53,6267,2439,103,642,368,0,,
140.194272,87,9,467,48468407.53,13,1270,272.770808,258,8,1,,
10,90,4,433,48468407.53,761,984,12,108,566,0,,
4,111,21,761,48468407.53,686,4306,8,713,569,0,,
181,81,670,486,7267324,161471,623,709,37,0,1,,
114,93,75,701,145540,26773,2489,277,461,0,1,,
11,90,15,900,48468407.53,840,1724,9,450,326,0,,
1,112,0,86,48468407.53,28,139,1,42,73,0,,
75,106,36,953,12589108,5526,2198,58,399,0,1,,
80,88,88,595,48468407.53,23268,941,95,70,794,0,,
179,138,143,1000,35918429,32415,3970,510,874,951,1,,
225,105,68,635,92401,56402,2423,209,445,17000,0,,
77,98,3,349,1943649,8697,2095,122,347,374,0,,
124,86,84,680,992238,16349,763,103,46,869,1,,
195,104,25,638,4231500,30479,822,162,85,16000,1,,
76,100,87,887,396035,2725,2721,48,805,305,1,,
51,126,964,319,48468407.53,17799,1363,133,302,0,1,,
101,118,160,862,48468407.53,33987,2247,150,488,0,1,,
55,103,673,281,48468407.53,11920,955,90,230,721,1,,
15,102,11,651,2507106,2561,3894,21,611,0,0,,
16,84,11,489,6026908,536,2196,13,469,43,0,,
5,107.201074,8,713,2592808,548,3137,15,607,588,0,,
109,95,0,227,1060591,9750,231,66,4,0,1,,
40,92,0,327,48468407.53,2621,380,18,51,844,0,,
51,90,21,53,155972,4702,137,23,30,0,1,,
149,113,0,11000,48468407.53,74651,12157,313,481,6000,1,,
4,107.201074,0,421,129319,257,622,4,96,9,0,,
35,123,0,963,26893,4391,1694,26,710,278,1,,
22,111,1000,2000,2580,1618,2564,40,163,63,0,,
68,99,4,427,48468407.53,3313,992,40,253,2000,0,,
287,110,0,3000,58885635,194426,10438,1057,2000,7000,1,,
173,108,191,597,19067631,37714,1981,204,541,0,1,,
61,92,15,633,11806119,57578,1168,210,403,0,1,,
96,120,964,607,48468407.53,77392,1573,245,319,0,1,,
71,91,184,3000,7417210,59041,3310,408,202,0,1,,
110,88,387,436,7362100,60295,479,232,25,0,1,,
110,97,0,378,7022940,14018,1173,190,321,682,1,,
101,95,611,9,190666,2410,18,20,4,784,0,,
2,90,134,260000,48468407.53,246,261818,1,454,0,1,,
97,95,13000,472,48468407.53,32927,896,161,239,0,1,,
53,103,460,991,5132222,14112,2990,83,971,619,1,,
106,110,787,1000,2365931,36657,4762,318,787,0,1,,
445,103,0,852,53991137,202800,3030,752,618,60000,1,,
131,92,92,752,48468407.53,25332,1652,148,324,0,1,,
94,114,44,827,1221261,38215,856,125,22,0,1,,
105,101,4,0,2408553,4547,0,33,0,0,1,,
75,112,58,552,712294,9408,859,68,265,608,1,,
97,104,38,801,3447339,29517,2667,79,727,0,0,,
37,99,675,902,418953,17322,1582,93,424,853,1,,
84,98,21,33000,406035,30314,33441,159,243,0,1,,
88,107,234,947,402820,10896,2747,57,530,415,1,,
6,93,6,393,48468407.53,95,792,3,191,307,0,,
127,100,122,210,373967,43839,469,481,148,0,1,,
32,80,522,813,194568,2963,2179,28,522,0,0,,
8,94,13,1000,48468407.53,919,3288,14,826,0,1,,
229,93,134,936,48468407.53,23349,3668,235,935,0,0,,
120,87,0,309,163245,143086,352,211,8,0,1,,
31,91,18,954,119841,2419,3901,55,767,304,1,,
100,84,0,634,173066,21379,1238,88,328,0,0,,
14,90,7,890,92362,444,3138,5,597,68,0,,
14,98,102,563,105943,1351,2628,11,485,212,0,,
39,108,60,826,48468407.53,1134,1240,26,189,216,0,,
35,124,407,38,183490,463,60,8,8,594,0,,
178,95,49,413,3478,22212,721,142,98,0,1,,
46,90,7,87000,52166,2792,89263,22,781,371,1,,
140.194272,93,228,310,48468407.53,7,771,272.770808,228,132,1,,
234,101,0,1000,1163508,20376,5158,166,725,15000,0,,
166,107,3,61,48468407.53,23323,165,83,46,10000,1,,
56,20,21,0,48468407.53,4120,0,70,0,0,1,,
16,87,0,199,48468407.53,1232,596,10,134,193,1,,
9,98,11,979,48468407.53,291,4036,7,975,283,0,,
18,112,34,129,48468407.53,2841,588,13,98,0,1,,
4,82,65,341,48468407.53,459,967,10,265,236,0,,
140.194272,102,5,3000,48468407.53,108,4320,1,660,232,1,,
6,97,764,835,48468407.53,735,2882,18,522,402,0,,
387,130,188,10000,80033643,226583,16385,448,3000,38000,1,,
35,101,37,501,48468407.53,1547,1044,42,418,750,0,,
27,93,9,708,48468407.53,133,2870,2,571,135,0,,
145,83,0,82,184925485,133348,229,204,47,0,1,,
78,106,33,341,304124,2720,358,37,5,57,1,,
10,113,74,984,48468407.53,1978,2140,41,423,209,0,,
60,94,87,87,36830,3291,256,63,70,400,1,,
9,101,20,1000,48468407.53,162,2419,8,301,724,0,,
63,99,10,756,48468407.53,4948,2072,33,382,969,0,,
92,76,412,412,231186,2082,421,16,4,389,0,,
4,91,58,847,48468407.53,330,1159,6,147,223,1,,
53,105,7,1000,48468407.53,22975,2658,155,370,0,1,,
116,120,0,26000,3650677,414976,28294,523,1000,21000,1,,
140.194272,105,0,883,48468407.53,39,3164,2,655,32,1,,
13,120,686.509212,416,48468407.53,3405,416,13,0,533,1,,
98,105,346,280,1647780,65951,821,258,278,5000,1,,
43,95,12000,12000,695229,11369,14420,65,680,872,1,,
15,135,5,51,638951,775,83,19,24,100,1,,
14,105,7,2000,609042,449,3475,38,783,117,1,,
56,83,5,413,1521,1231,843,10,197,932,0,,
79,111,17,13000,32940507,54316,16537,127,969,0,0,,
8,60,686.509212,210,48468407.53,6381,611,79,121,963,1,,
16,135,135,0,48468407.53,3144,0,24,0,0,1,,
18,88,4,232,48468407.53,1339,289,46,23,220,0,,
35,87,4,2000,19539,4182,6227,53,1000,3000,0,,
5,97,0,374,100358,1167,602,24,145,66,0,,
16,82,19,700,48468407.53,5579,1499,42,460,0,0,,
24,103,0,35000,48468407.53,4866,38121,38,516,969,0,,
144,130,13000,1000,48468407.53,87424,2888,276,991,0,1,,
242,87,49,309,19100000,39690,707,394,121,0,0,,
97,101,0,287,48468407.53,24959,581,136,160,0,1,,
77,96,4,796,48468407.53,7528,1866,88,697,0,0,,
16,80,8,2000,2833383,910,2459,11,245,0,0,,
7,87,11,578,48468407.53,458,1730,3,418,381,0,,
74,92,83,469,48468407.53,11047,683,116,79,1000,1,,
74,118,673,595,48468407.53,15840,1129,124,176,0,1,,
19,27,686.509212,934,48468407.53,3282,1961,17,691,632,1,,
46,123,0,3000,48468407.53,794,4040,9,372,447,0,,
58,100,0,828,24741700,37785,1431,95,531,2000,1,,
287,103,0,2000,55153403,299127,5161,1509,878,0,1,,
100,100,422,816,18488314,76151,2893,333,577,0,1,,
5,99,4,18000,48468407.53,101,20218,1,748,221,1,,
50,89,0,31,11278,1229,58,2,24,407,1,,
276,104,301,18000,79363785,139426,22194,698,4000,0,0,,
137,114,300,307,13876974,19397,809,214,209,0,1,,
122,111,50,2000,9180275,22145,4288,231,710,756,1,,
73,99,13000,282,48468407.53,24891,1041,150,255,0,1,,
202,110,118,13000,22494487,262160,26451,507,11000,10000,1,,
99,85,91,1000,2199853,19986,4289,186,1000,0,1,,
10,113,29,890,2859955,2417,2681,32,848,0,0,,
173,99,16000,16000,2812029,664719,28994,931,12000,19000,1,,
7,83,9,94,48468407.53,1047,293,25,62,548,1,,
181,142,0,16000,6100000,503509,16089,780,34,20000,1,,
111,112,9,61,375723,7025,76,26,9,0,1,,
38,108,14,1000,594904,2582,1805,89,330,0,0,,
12,88,0,268,58936,91,318,4,44,27,0,,
23,97,4,6560.047061,24784,591,0,10,1651.754473,5000,1,,
17,85,0,49000,7826,132,54484,2,931,87,0,,
9,103,0,34,48468407.53,4068,114,16,29,754,0,,
1,110,0,3,3830,27,5,1,2,75,1,,
51,88,4,690,48468407.53,2953,1438,38,316,480,0,,
14,76,0,387,48468407.53,9560,1190,35,295,636,0,,
24,100,345,843,48468407.53,3418,1621,52,490,204,1,,
18,99,0,721,48468407.53,652,862,11,134,161,0,,
22,84,0,380,48468407.53,1321,630,51,91,238,0,,
9,91,38,584,2850263,5061,1218,70,399,0,0,,
30,97,282,586,48468407.53,1172,1581,27,434,477,1,,
9,84,2,10000,48468407.53,742,11257,7,500,479,0,,
7,100,0,498,48468407.53,71,1810,2,350,242,0,,
91,94,6,16000,16101109,76467,19957,236,1000,0,1,,
99,90,222,680,6013,39929,1311,207,404,0,1,,
2,107.201074,686.509212,511,48468407.53,726,1617,6,457,954,1,,
57,92,155,448,1400000,1324,1329,37,426,241,0,,
12,105,0,6560.047061,247740,285,0,8,1651.754473,51,0,,
58,73,126,14,39659,1555,21,32,4,131,1,,
5,116,12,412,48468407.53,2050,521,36,48,0,1,,
97,110,22,434,56129,6555,645,82,95,0,0,,
481,102,338,1000,4105123,148221,1445,316,342,51000,1,,
17,89,252,1000,48468407.53,737,2510,15,745,444,0,,
9,76,0,12,48468407.53,332,12,10,0,200,0,,
242,82,345,2000,48468407.53,387508,3442,1123,607,23000,1,,
95,89,0,12,48468407.53,9465,29,85,5,0,0,,
14,150,6,964,48468407.53,11010,1052,35,22,773,1,,
87,89,136,844,48468407.53,20678,1080,199,184,0,1,,
141,145,80,13000,117235247,375240,16094,542,1000,0,1,,
16,91,2,321,48468407.53,512,622,2,287,234,0,,
212,89,0,2000,21378000,46493,4878,335,826,7000,1,,
30,121,62,883,48468407.53,8508,1371,56,269,328,1,,
270,83,6,707,31537320,44329,1565,309,305,13000,0,,
211,110,17000,22000,48468407.53,507063,23525,881,745,35000,1,,
161,91,287,1000,17986000,22773,4438,195,823,0,1,,
184,110,92,650,16067035,116642,1421,389,275,5000,1,,
270,86,18,1000,18112929,52642,2665,271,466,24000,0,,
203,86,385,266,14564027,76407,673,335,209,0,1,,
29,120,18,634,20773070,4501,1810,102,420,0,0,,
137,90,65,1000,10042266,23021,3155,220,989,816,0,,
107,99,2,43,10037390,5442,53,140,3,339,0,,
377,112,310,33000,9701559,141425,35941,283,2000,25000,1,,
169,103,2,2000,9013113,36321,3192,230,508,0,1,,
225,83,19,403,53245055,30570,988,290,169,12000,0,,
101,109,199,503,9000000,7584,731,137,46,0,0,,
39,89,0,356,48468407.53,2636,831,36,110,365,0,,
372,96,49,861,23808111,67654,929,504,68,0,1,,
40,109,23,183,48468407.53,7346,510,69,102,624,1,,
129,122,17000,543,5355376,9638,1218,67,426,0,1,,
285,100,0,640,7186670,21468,2082,164,550,12000,0,,
29,109,0,202,48468407.53,162,283,5,47,75,1,,
337,95,20,422,5997134,36381,1899,126,374,11000,1,,
120,94,11,37,4417124,42389,42,183,3,37000,1,,
40,107,10,544,5355847,6110,1147,82,264,0,1,,
38,104,122,22000,3386698,4195,23461,86,472,392,1,,
387,96,655,24000,143492840,414345,28817,881,3000,10000,1,,
185,93,7,3000,5283379,31254,3986,79,439,0,1,,
348,102,46,321,2981638,40425,1263,186,300,0,1,,
155,84,9,612,3122616,16594,1587,73,457,0,1,,
181,97,33,496,2508841,21746,994,93,238,0,1,,
149,91,9,130,4946250,9540,198,80,19,14000,1,,
54,84,56,21000,1950218,5933,21124,102,104,387,0,,
18,86,132,778,1277257,2629,2400,32,695,227,1,,
122,91,11,1000,45857453,82232,2323,174,891,0,1,,
87,92,2,783,1677838,11283,1447,155,659,0,1,,
51,94,112,1000,1744858,6084,3085,120,826,671,1,,
260,92,152,1000,48468407.53,38893,1587,366,282,0,1,,
218,103,11,2000,80021740,47988,5497,154,1000,35000,0,,
16,100,12,245,982214,1976,295,51,38,603,1,,
12,119,13,957,798341,983,1107,63,81,100,1,,
1,167,10,353,610991,2715,773,19,186,92,0,,
48,92,0,1000,48468407.53,36559,3931,131,898,0,1,,
59,92,406,406,582024,30396,904,168,203,0,0,,
88,108,234,11000,548712,9233,12385,126,552,571,1,,
28,97,4,611,464655,1524,1692,29,394,166,1,,
44,88,22,638,464126,3142,1641,68,400,115,1,,
13,100,0,844,428535,505,2289,32,625,24,0,,
117,100,71,11000,750100,19752,12234,61,733,0,0,,
100,124,13,20,621240,4999,42,32,13,0,1,,
117,88,21,1000,104077,46076,4720,88,835,11000,1,,
140,106,135,7000,334658,75633,7098,160,71,32000,1,,
29,79,2,855,279282,3806,2489,49,577,150,0,,
308,135,0,873,43982842,125114,2369,593,559,16000,1,,
248,96,50,3,484221,23836,6,107,3,20000,1,,
84,53,141,141,274661,10564,313,40,125,0,1,,
40,97,10,102,144431,1290,118,13,7,587,1,,
140.194272,120,0,12,227241,56,15,2,3,32,1,,
13,90,165,978,112521,455,3258,16,922,25,0,,
31,91,9,53,287761,2482,86,16,24,0,1,,
43,93,0,20,100240,1220,28,11,8,0,1,,
2,112,74,260000,96734,606,263584,5,984,706,0,,
4,160,5,724,49000,1524,2024,30,668,31,0,,
238,95,243,969,100659,30160,3833,193,962,0,0,,
112,93,11,443,48430,20176,1452,73,298,0,1,,
33,88,29,499,21210,2735,1141,52,230,157,0,,
8,105,5,590,48468407.53,1434,1042,43,231,27,0,,
95,98,8,96,22434,334,196,17,71,43,1,,
29,82,82,2000,12996,1938,3905,54,571,210,0,,
3,89,32,386,48468407.53,397,1647,6,261,143,0,,
71,78,0,262,10018,3228,509,31,163,244,0,,
36,97,4,446,62480,1048,928,7,171,793,0,,
56,81,0,975,6387,4862,2694,37,645,0,1,,
8,90,18,491,5494,377,2633,13,490,17,0,,
3,97,0,639,48468407.53,534,1188,9,361,128,0,,
8,88,53,563,721,783,1284,12,288,42,0,,
9,96,436,474,703,480,920,21,436,47,0,,
87,105,50,327,48468407.53,3499,351,15,9,0,1,,
6,107.201074,3,7,48468407.53,876,19,15,5,259,1,,
14,76,57,442,48468407.53,9190,1635,75,403,501,1,,
20,96,0,782,48468407.53,1359,2607,8,490,903,0,,
23,99,0,363,48468407.53,1420,997,26,275,138,0,,
6,90,15,984,48468407.53,1612,1752,28,157,297,0,,
12,94,82,694,48468407.53,340,964,7,196,32,1,,
2,87,3,767,48468407.53,275,1593,22,282,141,0,,
12,93,923,34000,48468407.53,3943,52113,24,17000,599,1,,
