K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,Col15
50522.190006,-26550.606829,119.511506,222916.670985,178763.231798,-105.655099,282457.649546,-152025.563482,178763.231798,-40239.004361,-218292.095329,-55049.770817,0
15413.520137,-36767.974543,133.367912,432067.002151,92273.274722,-135.099963,440677.026716,-55273.205371,92273.274722,-19383.380588,-433902.976007,-58186.514829,0
62641.349507,-50011.235018,135.099963,510269.096113,110704.027366,-135.099963,572371.777818,-60365.434745,110704.027366,-10756.035515,-507186.045676,-24506.786876,0
56542.798613,-20668.562287,140.296115,708562.932818,86846.759542,-143.760217,709162.222397,-65708.811487,86846.759542,-13568.886026,-714628.574746,-28355.403771,0
14242.653791,-11712.127561,140.296115,59684.738778,35714.887652,-152.420471,65180.53599,-23718.703759,35714.887652,-3919.630978,-66947.227814,-37358.603868,0
37230.432109,-77595.876179,133.367912,676649.896688,237753.418203,-155.884573,861811.32417,-159812.863913,237753.418203,-12288.90048,-678669.46793,-38442.867674,0
98427.251242,-22928.888591,138.564065,234827.984389,84444.405072,-135.099963,260029.323639,-61257.440911,84444.405072,-6540.223849,-268422.841852,-50212.152911,0
57322.221476,-13948.205153,133.367912,1782874.374415,97226.940032,-129.903811,1815223.887348,-83029.319562,97226.940032,-11047.020051,-1801646.341068,-31809.113081,0
10406.161252,-20379.309802,133.367912,23270.1026,28048.830778,-150.68842,31287.765788,-7356.01978,28048.830778,-5481.940806,-12598.937574,-10702.34194,0
73113.328689,-33428.580586,138.564065,737533.214625,282779.810996,-129.903811,971564.455642,-249034.265112,282779.810996,-6245.775212,-748651.248759,-26784.433688,0
44574.327533,-14914.689504,133.367912,1542335.818514,57606.277809,-133.367912,1573729.239401,-42258.575603,57606.277809,-7295.398001,-1547358.765856,-25530.428904,0
23945.602415,-67347.331551,114.315353,1821313.777988,323349.637062,-84.87049,2038892.268384,-255848.152989,323349.637062,-9405.035885,-1848661.128188,-43704.838027,0
13083.9118,-13172.246392,145.492268,1115333.332924,37530.076898,-100.458947,1102867.763262,-24101.486987,37530.076898,-6301.200838,-1137791.103695,-16360.951928,0
43013.749755,-9910.794721,133.367912,1793665.050947,151218.427806,-105.655099,1907637.458186,-140838.247316,151218.427806,-9451.801257,-1783489.252452,-53445.891769,0
92811.942524,-9387.715377,143.760217,1138303.790734,102691.56033,-95.262794,1201624.104157,-93023.252722,102691.56033,-6921.275027,-1118716.028151,-26346.224834,0
81080.762404,-10853.03036,150.68842,738210.446491,205587.502655,-71.014083,922885.167695,-194727.544092,205587.502655,-7340.431322,-722109.302184,-27989.94105,0
82402.31717,-15756.466196,150.68842,138137.980107,112245.552585,-53.693575,205034.978448,-96239.671072,112245.552585,-6988.825009,-156121.863642,-15569.404709,0
3787.995116,-7106.604463,140.296115,1539569.733375,40987.25031,-76.210236,1566026.80946,-33532.503635,40987.25031,-1969.341768,-1532426.755844,-14249.581994,0
29081.133059,-95333.808499,109.119201,3263866.149478,437616.492939,-105.655099,3588788.488673,-341976.111446,437616.492939,-40192.23899,-3269019.00063,-114653.103207,0
13736.894955,-18409.968034,103.923048,185088.681348,134921.561757,-121.243557,278565.731381,-115603.9991,134921.561757,-7721.4825,-179135.622722,-29030.903586,0
22727.970697,-8391.786163,88.334591,481896.371834,99468.213777,-116.047404,558285.0086,-90598.381592,99468.213777,-3348.054211,-496206.575606,-8301.719521,0
163841.614091,-69971.388524,88.334591,418056.443169,1022829.695444,-98.726896,1285212.876131,-952432.222422,1022829.695444,-47598.488243,-367478.827537,-109746.203269,0
267319.525488,-45447.28114,109.119201,1766554.991706,470537.582638,-77.942286,2132748.637544,-424904.972062,470537.582638,-26337.56458,-1716585.325908,-84520.615308,0
49117.496801,-58475.767314,109.119201,1258137.457907,291372.515052,-88.334591,1503331.766379,-232799.752893,291372.515052,-17609.760561,-1244575.500083,-36218.914437,0
41789.189834,-7558.669724,114.315353,95115.570098,85029.838245,-84.87049,154668.673014,-77244.269865,85029.838245,-6050.053471,-97900.707796,-13433.786064,0
15494.926525,-10092.660056,96.994845,287309.123858,545097.173752,-67.549981,800404.926889,-534696.208652,545097.173752,-5894.168898,-297881.561987,-16489.123688,0
60772.466685,-61437.574195,88.334591,2641910.953191,258023.608804,-84.87049,2812559.526956,-196463.059001,258023.608804,-19036.970426,-2610853.550161,-39835.436523,0
76974.069939,-31589.142628,86.60254,2341471.152161,773648.206014,-53.693575,3025274.418685,-742486.879935,773648.206014,-12633.57859,-2346466.38669,-51984.040888,0
16111.536612,-3190.437588,93.530744,343295.934162,26808.6824,-60.621778,347769.821398,-23247.585939,26808.6824,-2766.08514,-351866.121558,-11313.755875,0
26302.923564,-36556.664345,105.655099,434173.175933,281648.781819,-90.066642,654448.469437,-243936.839586,281648.781819,-8603.096361,-394625.259844,-37012.193707,0
16189.478898,-10963.881612,116.047404,408448.757339,44425.371163,-84.87049,425024.483568,-33419.920332,44425.371163,-3569.756714,-411642.659028,-12555.636304,0
148622.083645,-49761.819701,121.243557,2681356.678283,584050.996414,-98.726896,3177620.411566,-534135.024191,584050.996414,-33787.115103,-2647314.951711,-133672.753125,0
75612.678004,-27820.200071,109.119201,141962.34829,276540.963987,-100.458947,285105.955231,-248480.008854,276540.963987,-53231.117469,-73825.201571,-75642.122868,0
20027.703488,-29756.632874,93.530744,2977438.639481,492325.049747,-90.066642,3378048.134865,-462196.025949,492325.049747,-46098.532243,-2943187.334761,-130783.692378,0
93955.096057,-8933.918065,96.994845,552640.255019,95399.62643,-72.746134,632697.375395,-86391.23018,95399.62643,-4347.447527,-541657.320848,-16347.095522,0
63590.513349,-19804.268934,98.726896,405916.499059,265545.905461,-71.014083,616665.51312,-245783.205746,265545.905461,-8923.525761,-359147.663153,-73265.74916,0
5875.116339,-15992.025106,93.530744,1387286.094322,76830.309722,-84.87049,1439001.667335,-60486.678302,76830.309722,-6327.1816,-1395958.472716,-7745.731211,0
36069.958068,-54533.619676,110.851252,2226132.156834,346799.872945,-100.458947,2510903.826259,-291885.202092,346799.872945,-16324.578861,-2238010.561273,-26250.96204,0
39286.376417,-21607.333824,98.726896,485807.342558,93594.829489,-117.779455,532577.910515,-71751.936754,93594.829489,-24224.462595,-466216.115873,-26415.506866,0
28199.519198,-14410.662719,105.655099,155756.400921,102906.33463,-131.635861,204840.988757,-88381.356558,102906.33463,-18553.728251,-122123.43834,-33641.622835,0
21874.069649,-8029.787544,105.655099,354755.182305,90539.491864,-112.583302,427522.100832,-82223.915937,90539.491864,-6961.112196,-353102.805834,-19998.258624,0
17562.995189,-14199.35252,121.243557,42889.042097,34427.973902,-122.975607,37798.544774,-19776.556121,34427.973902,-13499.603994,-20320.420074,-29779.149535,0
22324.402859,-27103.131037,128.17176,402904.462704,85533.86503,-131.635861,443974.851453,-57679.023943,85533.86503,-5539.098483,-408692.976503,-27977.816695,0
9484.710222,-969.948452,121.243557,384058.017867,28467.987073,-107.38715,409683.709565,-27295.388676,28467.987073,-801.939524,-383169.475803,-5327.788284,0
27790.755207,-6032.732963,129.903811,1087816.241744,102009.132312,-98.726896,1162964.730132,-95720.055829,102009.132312,-4274.701393,-1094578.168097,-12815.443925,0
10946.561104,-19409.36135,129.903811,30676.351853,45279.272211,-98.726896,38364.925388,-25518.304548,45279.272211,-4846.27816,-37310.106446,-22161.590083,0
38435.939471,-19705.542038,143.760217,218848.083638,41376.961742,-93.530744,189159.000745,-21439.324896,41376.961742,-12145.140263,-233470.056555,-33172.237067,0
263441.46373,-57495.426557,143.760217,1971577.845798,1192066.647801,-98.726896,3010740.780358,-1134205.758524,1192066.647801,-10525.672758,-2042448.168692,-67153.34186,0
24217.534391,-32725.367958,133.367912,2570526.211208,211078.103715,-117.779455,2731021.503139,-177898.938445,211078.103715,-9938.507534,-2529726.022385,-40471.09917,0
142365.916128,-57966.544377,116.047404,3646119.370404,634836.458143,-98.726896,4211200.946373,-576788.507378,634836.458143,-15617.902132,-3588982.478363,-75922.715099,0
170295.2354,-27504.966824,103.923048,3528069.715563,353934.190222,-77.942286,3804872.219222,-326273.338825,353934.190222,-8166.619558,-3555623.17981,-73241.500449,0
42715.837016,-25947.853148,86.60254,1158935.979954,645571.709048,-77.942286,1746028.457586,-619241.072671,645571.709048,-13456.302724,-1126035.674864,-55849.97829,0
153596.533564,-23713.507606,119.511506,2231754.393756,153302.084927,-62.353829,2218729.371683,-129378.999173,153302.084927,-13260.580983,-2311039.019472,-51473.085899,0
16773.18002,-17268.546551,129.903811,892981.310503,163145.329667,-62.353829,978142.784609,-145720.898542,163145.329667,-10407.893303,-910021.226347,-27716.277023,0
40749.95935,-52699.377871,114.315353,841854.634765,301156.870064,-77.942286,1069482.483946,-248339.712738,301156.870064,-17446.947785,-849773.571057,-75522.611362,0
92981.683503,-38366.657438,128.17176,1477337.147859,849240.099408,-76.210236,2144684.199659,-810667.327924,849240.099408,-49062.071175,-1535256.926864,-61550.157498,0
97746.555274,-31083.383793,109.119201,1946412.879615,270134.10805,-83.138439,2122931.373567,-238809.969195,270134.10805,-18879.353803,-1900866.871579,-66240.551085,0
19553.121567,-20038.095793,96.994845,272209.104918,260730.804216,-83.138439,432602.205851,-240341.102109,260730.804216,-13719.574447,-227087.44933,-88554.561639,0
119464.74035,-36871.897592,98.726896,1288275.141958,814101.984675,-53.693575,1896133.176722,-777053.417901,814101.984675,-41770.137275,-1366761.292253,-100406.985315,0
531171.485259,-123325.481601,121.243557,5041438.716371,690043.845583,-71.014083,5485751.317732,-566520.91019,690043.845583,-31081.651742,-5127594.387641,-109628.423814,0
12763.482401,-12522.727339,103.923048,1068886.658469,169650.9125,-71.014083,1196216.641536,-156953.248029,169650.9125,-4967.521716,-1031153.931626,-45409.176022,0
20039.827844,-8781.497594,103.923048,646910.584322,227317.812087,-60.621778,834966.268703,-218231.47355,227317.812087,-8622.14892,-665369.049778,-26657.993979,0
14667.006238,-36705.620714,88.334591,294168.045056,176908.205383,-90.066642,427655.468744,-139901.207829,176908.205383,-11237.54564,-247575.878332,-45998.073297,0
85894.131598,-31405.545243,69.282032,740595.480453,562152.678054,-76.210236,1190623.849478,-530525.430308,562152.678054,-12933.22338,-776985.86792,-38972.875221,0
25989.422368,-23690.990946,76.210236,1677477.350724,178461.854958,-84.87049,1806116.764202,-154696.385827,178461.854958,-11260.0623,-1651725.219317,-36445.813093,0
7631.415858,-15127.731753,74.478185,22802.448882,113099.453633,-105.655099,97827.961662,-97685.933496,113099.453633,-10562.045825,-12881.261856,-18280.064223,0
6190.349586,-14315.399925,103.923048,36599.965615,30014.708444,-112.583302,9316.701294,-15245.511208,30014.708444,-22430.057958,-26507.305559,-30629.586481,0
50385.357992,-18642.062842,116.047404,253759.299715,78933.019403,-131.635861,280684.029519,-59790.393877,78933.019403,-13400.877098,-240391.331582,-43781.048263,0
139651.792513,-86427.603247,138.564065,5005656.278738,267096.090934,-136.832014,5048541.856733,-180337.665982,267096.090934,-19960.153506,-5066711.069705,-134176.77991,0
102431.752709,-87970.860516,140.296115,1895265.419268,752756.209173,-135.099963,2492244.442909,-664558.45,752756.209173,-20872.944282,-1869748.846771,-116998.3,0
127976.038019,-38723.459905,140.296115,1482929.939916,365377.849907,-105.655099,1676737.765029,-326384.190077,365377.849907,-27084.078478,-1559209.457482,-56215.44101,0
67388.90077,-43344.571459,133.367912,1029894.730689,296857.91996,-100.458947,1215104.655593,-253253.540879,296857.91996,-20223.425229,-1006366.552519,-104624.529031,0
24033.937006,-11445.391736,96.994845,1047009.124718,631207.811701,-65.817931,1609986.258956,-619604.803341,631207.811701,-10679.825279,-1068514.267545,-23509.125611,0
187704.078067,-29392.902204,114.315353,1685912.438157,297024.196838,-60.621778,1905829.197143,-267380.147266,297024.196838,-34642.748202,-1656484.894936,-59698.595184,0
58221.155846,-32051.600194,83.138439,3245650.171135,927071.534497,-46.765372,4059125.153418,-894664.863888,927071.534497,-61004.561493,-3191584.205176,-102410.968099,0
79644.892284,-41260.914338,64.08588,2107781.125153,736656.796916,-36.373067,2744605.977623,-695241.730057,736656.796916,-28164.878182,-1995178.770102,-92910.66942,0
16201.603254,-11644.577579,81.406388,347600.080419,103999.25869,-62.353829,420122.779782,-92216.117046,103999.25869,-10232.956171,-353991.347899,-15425.644492,0
73477.059359,-19996.526573,64.08588,2185106.801406,599809.194661,-48.497423,2649512.924186,-579298.248998,599809.194661,-14348.30889,-2204187.073102,-93317.701359,0
29841.503364,-23159.251348,96.994845,1421237.754252,229063.719301,-84.87049,1536658.155967,-205727.798771,229063.719301,-28752.043406,-1356705.005264,-71190.752293,0
66654.511228,-31563.161866,109.119201,335777.101606,200318.604099,-88.334591,467480.512963,-168535.47178,200318.604099,-11952.882623,-352349.363733,-22509.732295,0
56362.665329,-71623.764995,105.655099,1105039.754975,355520.748762,-117.779455,1398421.448964,-283628.515892,355520.748762,-13056.198987,-1085715.264115,-47375.053689,0
36241.431098,-82960.03753,103.923048,1044847.52531,220330.719129,-135.099963,1223830.727561,-137084.893216,220330.719129,-14377.753754,-1041748.886416,-17497.177258,0
3074.390183,-3671.947712,109.119201,277765.523908,39877.005743,-131.635861,293014.499218,-36085.546525,39877.005743,-3294.360636,-271329.223107,-13194.763052,0
59178.979942,-17259.886297,110.851252,1166411.511239,109197.143163,-129.903811,1197806.664177,-90969.040464,109197.143163,-11893.992896,-1159490.236212,-72463.809636,0
43902.291819,-8890.616795,103.923048,2468319.625104,456986.01712,-88.334591,2881779.20543,-447851.181161,456986.01712,-6379.143124,-2469547.649127,-28573.642172,0
5764.265088,-1267.861191,128.17176,118763.259773,18558.924403,-48.497423,119965.303034,-17100.537623,18558.924403,-1709.534147,-130991.538475,-4766.603822,0
52640.488144,-35365.013389,128.17176,2099720.160695,194604.568484,-60.621778,2227767.212797,-159120.04359,194604.568484,-23360.169242,-2078150.931988,-53236.313621,0
22263.78108,-3845.152793,109.119201,861520.339634,155846.467563,-31.176915,984071.594523,-151947.621196,155846.467563,-7314.45056,-864236.1953,-29138.290736,0
30163.664814,-8360.609248,114.315353,378106.691292,190918.764366,-43.30127,526373.704522,-183152.248545,190918.764366,-13484.015537,-369333.853952,-28078.275641,0
1952.02126,-6495.190528,81.406388,873812.704215,69424.060469,-60.621778,934510.692716,-62899.425077,69424.060469,-1447.994475,-874914.288529,-4787.388432,0
101553.602949,-34828.077639,76.210236,1042206.147829,375529.399691,-46.765372,1354555.530212,-340443.246482,375529.399691,-12631.84654,-1007842.259807,-56184.264096,0
144837.552631,-42139.064097,86.60254,2690723.60905,518610.652802,-65.817931,3078955.869364,-476145.963153,518610.652802,-17041.647896,-2701947.298283,-133293.433998,0
104891.264856,-17138.642741,98.726896,154353.439767,225637.722804,-72.746134,313752.343537,-208334.535236,225637.722804,-14317.131975,-132718.39313,-40545.577354,0
640068.983632,-361766.523974,119.511506,1490341.385322,2931676.125094,-71.014083,3877637.405699,-2569741.592192,2931676.125094,-35749.528668,-1781036.668509,-656684.547029,0
125731.300172,-320526.394245,119.511506,2457217.179428,532207.251642,-71.014083,2567993.952927,-210238.059074,532207.251642,-8791.889899,-2803831.722937,-187374.988414,0
7866.974768,-4231.400123,119.511506,487239.748576,19939.368897,-71.014083,498581.217264,-15411.788086,19939.368897,-857.36515,-492049.653668,-7749.195313,0
73795.756707,-24570.872756,128.17176,1782853.589806,453409.332202,-62.353829,2049300.161686,-428706.823585,453409.332202,-21177.785224,-1860924.047906,-52191.886984,0
23408.666664,-14057.324354,114.315353,1132295.306483,191947.602546,-65.817931,1294858.667078,-177531.743674,191947.602546,-3822.636132,-1129714.55078,-25132.057218,0
48116.371434,-66886.606036,88.334591,1629970.661174,1140235.027385,-65.817931,2604462.282681,-1073571.855903,1140235.027385,-13096.036156,-1573462.503577,-153279.568267,0
270106.395237,-50678.074579,91.798693,2964079.331602,1172608.789029,-48.497423,3911531.907952,-1121752.313217,1172608.789029,-53071.768795,-2945161.872682,-104193.24838,0
24021.81265,-35882.89658,65.817931,930357.234879,726628.22274,-53.693575,1580357.797842,-690618.886451,726628.22274,-18832.588431,-954786.079469,-26774.041383,0
